"commodity_code","comprogram_code","comtype_code","commodity_desc","uom_code","id","lot_no"
"039001003812","039001","039001","AMOXICILLIN 500MG/CAPSULE",,"003812","Y"
"039001003813","039001","039001","IBUPROFEN 400MG/TABLET",,"003813","Y"
"039001003814","039001","039001","CINNARIZINE 25MG/TABLET",,"003814","Y"
"039001003815","039001","039001","CAPTOPRIL 25MG/TABLET",,"003815","Y"
"039001003816","039001","039001","PARACETAMOL+PHENYLPROPANOLAMINE HCl + CHLORPHENAMINE MALEATE 325MG/25MG/2MG TABLET",,"003816","Y"
"039001003817","039001","039001","FERROUS SULFATE+FOLIC ACID 200MG/400MCG CAPSULE",,"003817","Y"
"039001003821","039001","039001",,,"003821","Y"
"039001003874","039001","039001","PARACETAMOL 250MG/ML","BOTTLE","003874","Y"
"039001003875","039001","039001","Zinc Sulfate 55mg/5ml","bottle","003875","Y"
"039001003876","039001","039001","Ferrous Sulfate 125mg/ml oral drops","bottle","003876","Y"
"039001003877","039001","039001","Retinol Palmitate (Vitamin A)","bottle","003877","Y"
"039001003878","039001","039001","PARACETAMOL 250mg/5mL",,"003878","Y"
"039001003880","039001","039001","PARACETAMOL 100mg/mL",,"003880","Y"
"039001003881","039001","039001",,,"003881","Y"
"039001003885","039001","039001","PARACETAMOL 125mg/5mL",,"003885","Y"
"039001003886","039001","039001","PARACETAMOL 500mg Tablet",,"003886","Y"
"039001003887","039001","039001","SALBUTAMOL 2mg/5mL Syrup",,"003887","Y"
"039001003888","039001","039001","SALBUTAMOL 2mg Tablet",,"003888","Y"
"039001003889","039001","039001","SALBUTAMOL HIVENT (Nebule)",,"003889","Y"
"039001003890","039001","039001","MULTIVITAMINS Syrup",,"003890","Y"
"039001003891","039001","039001","MULTIVITAMINS ADULT Capsule",,"003891","Y"
"039001003892","039001","039001","VITAMIN B COMPLEX B1 + B6 + B12 100mg/10mg/50mcg",,"003892","Y"
"039001003893","039001","039001","ASCORBIC ACID 100mg/mL",,"003893","Y"
"039001003894","039001","039001","ASCORBIC ACID Syrup",,"003894","Y"
"039001003895","039001","039001","ASCORBIC ACID 500mg Tablet",,"003895","Y"
"039001003897","039001","039001","DICYCLOVERINE 10mg/5mL",,"003897","Y"
"039001003898","039001","039001","DICYCLOVERINE 10 mg Tablet",,"003898","Y"
"039001003899","039001","039001","MEFENAMIC ACID 500mg Capsule",,"003899","Y"
"039001003900","039001","039001","CARBOCISTEINE 500mg Capsule",,"003900","Y"
"039001003901","039001","039001","CO-TRIMOXAZOLE 200mg Suspension",,"003901","Y"
"039001003902","039001","039001","CO-TRIMOXAZOLE 400mg Tablet",,"003902","Y"
"039001003903","039001","039001","FERROUS SULFATE W/ FOLIC ACID 300mg/250mcg",,"003903","Y"
"039001003904","039001","039001","FERROUS SULFATE 325mg",,"003904","Y"
"039001003905","039001","039001","VITAMIN A 10,000 IU Capsule",,"003905","Y"
"039001003906","039001","039001","AMOXICILLIN 250mg/5mL Suspension",,"003906","Y"
"039001003907","039001","039001","AMOXICILLIN 100mg/mL ",,"003907","Y"
"039001003908","039001","039001","AMOXICILLIN 125mg/5mL",,"003908","Y"
"039001003909","039001","039001","AMOXICILLIN 500mg Capsule",,"003909","Y"
"039001003910","039001","039001","MULTIVITAMINS DROPS",,"003910","Y"
"039001003911","039001","039001","ASCORBIC ACID 100MG/5ML SYRUP","BOTTLE","003911","Y"
"039001003914","039001","039001","Ciprofloxacin Tablet 500mg",,"003914","Y"
"039001003916","039001","039001","PARACETAMOL 500mg","TABLET","003916","Y"
"039001003919","039001","039001","AMOXICILLIN ","500 MG. CAPSULES","003919","Y"
"039001003920","039001","039001","AMOXICILLIN CAPSULE","250MG","003920","Y"
"039001003921","039001","039001","AMOXICILLIN SYRUP","250MG/5ML","003921","Y"
"039001003922","039001","039001","Co-amoxiclav Syrup 156mg",,"003922","Y"
"039001003923","039001","039001","Co-Amoxiclav Syrup 312.5mg/60ml",,"003923","Y"
"039001003924","039001","039001","AMOXICILLIN 125MG/5ML SYRUP","220.00","003924","Y"
"039001003925","039001","039001","AMOXICILLIN DROPS","25.00","003925","Y"
"039001003926","039001","039001","CO-AMOXICLAV","625MG/ TABLET","003926","Y"
"039001003927","039001","039001","CO-AMOXICLAV 625MG TABLET","4,900.00","003927","Y"
"039001003928","039001","039001","CO-AMOXICLAV 375MG TABLET","2,500.00","003928","Y"
"039001003929","039001","039001","CO-AMOXICLAV 125MG/31.25MG SUSP.","210.00","003929","Y"
"039001003930","039001","039001","CO-AMOXICLAV 250MG/61.25MG SUSP.","300.00","003930","Y"
"039001003931","039001","039001","CEFALEXIN 500MG CAPSUL","435.00","003931","Y"
"039001003932","039001","039001","CEFALEXIN 250MGCAPSUL","100","003932","Y"
"039001003933","039001","039001","CEFALEXIN 250MG SUSP.","50.00","003933","Y"
"039001003934","039001","039001","CEFALEXIN 125MG SUSP.","30.00","003934","Y"
"039001003935","039001","039001","CEFALEXIN DROPS","30.00","003935","Y"
"039001003936","039001","039001","COTRIMOXAZOLE 800MGTABLET","3","003936","Y"
"039001003937","039001","039001","COTRIMOXAZOLE 800MG TABLET",,"003937","Y"
"039001003938","039001","039001","COTRIMOXAZOLE 400MG TABLET","3","003938","Y"
"039001003939","039001","039001","COTRIMOXAZOLE 400MG TABLET","300.00","003939","Y"
"039001003940","039001","039001","COTRIMOXAZOLE 400MG/40MG/5ML SUSP.",,"003940","Y"
"039001003941","039001","039001","COTRIMOXAZOLE 200MG/40MG/5ML SUSP",,"003941","Y"
"039001003942","039001","039001","CLOXACILLIN 500MG TABLET",,"003942","Y"
"039001003943","039001","039001","CLOXACILLIN 250/5ML SUSP.",,"003943","Y"
"039001003944","039001","039001","CEFUROXINE 500MG TABLET",,"003944","Y"
"039001003945","039001","039001","CEFUROXINE 250MG/5ML SUSP.",,"003945","Y"
"039001003946","039001","039001","ERYTHROMYCIN 200MG/5ML SUSP.",,"003946","Y"
"039001003947","039001","039001","CELECOXIB 200MG CASULE",,"003947","Y"
"039001003948","039001","039001","LAGUNDI 600MG TABLET",,"003948","Y"
"039001003949","039001","039001","LAGUNDI SYRUP",,"003949","Y"
"039001003950","039001","039001","CARBOCISTEINE 100MG/5ML DROPS",,"003950","Y"
"039001003951","039001","039001","AMOXICILLIN 500MG CAPSUL",,"003951","Y"
"039001003952","039001","039001","AMOXICILLIN 250MG CAPSUL",,"003952","Y"
"039001003953","039001","039001","AMOXICILLIN 250MG/5ML SYRUP",,"003953","Y"
"039001003954","039001","039001","AMOXICILLIN 125MG/5ML SYRUP",,"003954","Y"
"039001003955","039001","039001","AMOXICILLIN DROPS",,"003955","Y"
"039001003956","039001","039001","CO-AMOXICLAV 625MG TABLET",,"003956","Y"
"039001003957","039001","039001","CO-AMOXICLAV 375MG TABLET",,"003957","Y"
"039001003958","039001","039001","SALBUTAMOL 2MG TABLET",,"003958","Y"
"039001003959","039001","039001","SALBUTAMOL 2MG/5ML SYRUP",,"003959","Y"
"039001003960","039001","039001","SALBUTAMOL NEBULE",,"003960","Y"
"039001003961","039001","039001","PARACETAMOL 2MG TABLET",,"003961","Y"
"039001003962","039001","039001","PARACETAMOL 250MG/5ML SYRUP",,"003962","Y"
"039001003963","039001","039001","PARACETAMOL 125MG SYRUP",,"003963","Y"
"039001003965","039001","039001","ASCORBIC ACID 500MG TABLET",,"003965","Y"
"039001003966","039001","039001","ASCORBIC ACID 500MG TABLET",,"003966","Y"
"039001003967","039001","039001","MULTIVITAMINS W/ IRON CAPSULE ",,"003967","Y"
"039001003968","039001","039001","MULTIVITAMINS + MINERAL CAPSULE",,"003968","Y"
"039001003969","039001","039001","MULTIVITAMINS SYRUP ",,"003969","Y"
"039001003970","039001","039001","MULTIVITAMINS DROPS ",,"003970","Y"
"039001003971","039001","039001","VITAMIN B COMPLEX TABLET",,"003971","Y"
"039001003972","039001","039001","CETERIZIINE 10MG TABLET",,"003972","Y"
"039001003973","039001","039001","CETERIZINE SYRUP 5MG/60ML",,"003973","Y"
"039001003974","039001","039001","CETERIZINE DROPS 10MG/60ML",,"003974","Y"
"039001003975","039001","039001","TRANEXAMIC ACID 500MG CAPSULE",,"003975","Y"
"039001003976","039001","039001","METOCLOPROMIDE 50MG/60ML SYRUP",,"003976","Y"
"039001003977","039001","039001","ZINC SULFATE SYRUP",,"003977","Y"
"039001003978","039001","039001","ZINC SULFATE DROPS ",,"003978","Y"
"039001003979","039001","039001","ORS",,"003979","Y"
"039001003980","039001","039001","MEFENAMIC ACID 500MG",,"003980","Y"
"039001003981","039001","039001","OMEPRAZOLE 40MG","TABLET","003981","Y"
"039001003982","039001","039001","ASCORBIC ACID SYRUP 60ML",,"003982","Y"
"039001003983","039001","039001","PARACETAMOL 500MG TABLET",,"003983","Y"
"039001003984","039001","039001","LAGUNDI 300MG TABLET",,"003984","Y"
"039001003998","039001","039001","Losartan 50mg",,"003998","Y"
"039001004026","039001","039001","PREDNISONE 10MG/TAB","TABLET","004026","Y"
"039001004027","039001","039001","PREDNISONE 10MG/TAB","TABLET","004027","Y"
"039001004063","039001","039001","CAPTOPRIL 25MG",,"004063","Y"
"039001004064","039001","039001","Mebendazole 100mg/60ml",,"004064","Y"
"039001004065","039001","039001","Celecoxib Capsule 100mg",,"004065","Y"
"039001004068","039001","039001","DIPHENHYDRAMINE SYR. 60ML ",,"004068","Y"
"039001004069","039001","039001","ERYTHROMYCIN 200MG SUSP. 60ML",,"004069","Y"
"039001004070","039001","039001","FERROUS SULFATE TAB. 325MG",,"004070","Y"
"039001004071","039001","039001","CO-AMOXICLAV SUSP. 250MG 60ML",,"004071","Y"
"039001004072","039001","039001","COTRIMOXAZOLE 400MG TAB.",,"004072","Y"
"039001004073","039001","039001","DICYCLOVERINE SYR. 60ML",,"004073","Y"
"039001004074","039001","039001","HYOSCINE N-BUTYL BROMIDE SYR.",,"004074","Y"
"039001004075","039001","039001","IBUPROFEN SYR. 100MG",,"004075","Y"
"039001004076","039001","039001","AAAAA",,"004076","Y"
"039001004077","039001","039001","LOSARTAN + HCL TAB. ",,"004077","Y"
"039001004078","039001","039001","AlumagOh 200mg/100tab",,"004078","Y"
"039001004079","039001","039001","RANITIDINE",,"004079","Y"
"039001004080","039001","039001","RANITIDINE 150MG",,"004080","Y"
"039001004081","039001","039001","HYOSPAN 10MG",,"004081","Y"
"039001004082","039001","039001","MYRECID",,"004082","Y"
"039001004083","039001","039001","MYRECID 200MG",,"004083","Y"
"039001004084","039001","039001","TETANUS ANTITOXIN 1,500 IU/0.7ML SOLUTION FOR INJECTION","AMPULE","004084","Y"
"039001004085","039001","039001","ALUMINUM HYDROXIDE MAGNESIUM HYDROXIDE 200MG",,"004085","Y"
"039001004086","039001","039001","HYOSCINE-N-BUTYLBROMIDE",,"004086","Y"
"039001004087","039001","039001","HYOSCINE-N-BUTYLBROMIDE 10MG TABLET",,"004087","Y"
"039001004088","039001","039001","OMEPRAZOLE 20MG",,"004088","Y"
"039001004089","039001","039001","DICYCLOVERINE 10MG TABLET",,"004089","Y"
"039001004090","039001","039001","METOCLOPRAMIDE 10MG TABLET",,"004090","Y"
"039001004091","039001","039001","MULTIVITAMINS SYRUP","BOTTLE","004091","Y"
"039001004092","039001","039001","SAMBONG LEAF 250MG",,"004092","Y"
"039001004097","039001","039001","Paracetamol 500mG/tab","500mg/tab, 1 tab","004097","Y"
"039001004098","039001","039001","Paracetamol 250mG/5mL, 60mL, Suspension","250mG/5mL","004098","Y"
"039001004099","039001","039001","Cetirizine 10mG/tab","10mG/tab, 1tab","004099","Y"
"039001004100","039001","039001","Lagundi 300mG/tab","tablet 300mG/tab","004100","Y"
"039001004101","039001","039001","Lagundi 300mG/5mL Syrup","300mG/5mL","004101","Y"
"039001004102","039001","039001","Naproxen 500mG/tab","tablet","004102","Y"
"039001004103","039001","039001","Aluminum Magnesium (OH) 200mG/100mG/tab","tablet","004103","Y"
"039001004104","039001","039001","Cetirizine 10mG/tab","tablet","004104","Y"
"039001004105","039001","039001","Lagundi 300mG/tab","tablet","004105","Y"
"039001004106","039001","039001","Lagundi 300mG/5mL, 60mL syrup","300mG/5mL","004106","Y"
"039001004107","039001","039001","Naproxen 500mG/tab","tablet","004107","Y"
"039001004108","039001","039001","Aluminum Magnesium (OH) 225mG/200mg/5mL, 120mL","225mG/200mg/5mL","004108","Y"
"039001004109","039001","039001","Aluminum Magnesium (OH) 200mG/100mG/tab	","Tablet","004109","Y"
"039001004110","039001","039001","Tranexamic Acid 500mg Cap",,"004110","Y"
"039001004111","039001","039001","Diclofenac Sodium 50mg Tab",,"004111","Y"
"039001004115","039001","039001","Paracetamol 125mg/60ml",,"004115","Y"
"039001004116","039001","039001","Amoxicillin Syrup 250mg/60ml",,"004116","Y"
"039001004117","039001","039001","Amoxicillin Syrup 250mg/60ml",,"004117","Y"
"039001004118","039001","039001","AMOXICILLIN 500mg capsule","box","004118","Y"
"039001004119","039001","039001","AMOXICILLIN 500mg CAPSULE","BOX","004119","Y"
"039001004120","039001","039001","CEFALEXIN 500 mg ","BOX","004120","Y"
"039001004121","039001","039001","CEFALEXIN 250MG/5ML 60 ML SUSPENSION","BOTTLES","004121","Y"
"039001004122","039001","039001","CEFALEXIN DROPS 100mg/ML ","BOTTLES","004122","Y"
"039001004123","039001","039001","CLOXACILIN 500mg CAPSULE","BOX","004123","Y"
"039001004124","039001","039001","CLOXACILLIN 125mg/ml 60 ML SUSPENSION","BOTTLES","004124","Y"
"039001004125","039001","039001","CO-TRIMOXAZOLE 800MG/160MG TABLET","BOX","004125","Y"
"039001004126","039001","039001","CO-TRIMOXAZOLE 200MG/40MG/5ML 60ML SYRUP","BOTTLES","004126","Y"
"039001004127","039001","039001","METRONIDAZOLE 500MG TABLET","BOX","004127","Y"
"039001004128","039001","039001","OMEPRAZOLE","BOX","004128","Y"
"039001004129","039001","039001","ERYTHROMYCIN 200mg/5ML 60 ML","BOTTLES","004129","Y"
"039001004130","039001","039001","CIPROFLOXACIN 500mg TABLET","TABLET","004130","Y"
"039001004131","039001","039001","B1B6B12 TABLET","TABLET","004131","Y"
"039001004133","039001","039001","DICLOFENAC 500mg CAPSULE","CAPSULE","004133","Y"
"039001004134","039001","039001","NAPROXEN 500mg TABLET","TABLET","004134","Y"
"039001004135","039001","039001","CETIRIZINE 10mg TABS","TABLETS","004135","Y"
"039001004136","039001","039001","Co-Amoxiclav Tablet 375mg",,"004136","Y"
"039001004137","039001","039001","ZINC SULFATE 55MG/5ML 60 ML","BOTTLES","004137","Y"
"039001004138","039001","039001","MECLIZINE 25MG TABLET ","TABLET","004138","Y"
"039001004139","039001","039001","LORATADINE 10MG TABLET","TABLET","004139","Y"
"039001004145","039001","039001","CETIRIZINE SYRUP 1MG/ML 60 ML","BOTTLES","004145","Y"
"039001004146","039001","039001","RANITIDINE 150MG TABLET","TABLET","004146","Y"
"039001004147","039001","039001","PARACETAMOL 500MG TABLET","TABLET","004147","Y"
"039001004148","039001","039001","PARACETAMOL SYRUP 250 MG/5ML 60 ML","BOTTLES","004148","Y"
"039001004149","039001","039001","PARACETAMOL DROP 10 ML","BOTTLES","004149","Y"
"039001004150","039001","039001","PLAIN ORS 75 Replacement packs","sachet","004150","Y"
"039001004151","039001","039001","SALBUTAMOL NEBULE 1MG/ML 2.5 ML","PCS","004151","Y"
"039001004152","039001","039001","SALBUTAMOL 2MG/5ML 60 ML","BOTTLES","004152","Y"
"039001004153","039001","039001","SALBUTAMOL 2MG TABLET","TABLET","004153","Y"
"039001004154","039001","039001","MULTIVITAMINS A,B COMPLEX, C,D,E TABLET","TABLET","004154","Y"
"039001004155","039001","039001","MULTIVITAMIN A,BCOMPLEX, C,D,E SYRUP","BOTTLES","004155","Y"
"039001004156","039001","039001","FeSO4 + FA (FERROUS SULFATE) TABLET","TABLET","004156","Y"
"039001004157","039001","039001","ENALAPRIL 10MG TABLET","TABLET","004157","Y"
"039001004158","039001","039001","HYDROCHLOROTHIAZIDE 25MG TABLET","TABLET","004158","Y"
"039001004159","039001","039001","CLONIDINE 75ug TABLET","TABLET","004159","Y"
"039001004167","039001","039001","ALUMINUM MAGNESIUM HYDROXIDE 500MG TAB.",,"004167","Y"
"039001004168","039001","039001","Loperamide Capsule 2mg",,"004168","Y"
"039001004175","039001","039001","PARACETAMOL SUSPENSION","120mG/5mL","004175","Y"
"039001004176","039001","039001","PARACETAMOL TABLET","500mG/Tab","004176","Y"
"039001004177","039001","039001","PARACETAMOL 250mG/5mL, 60mL Suspension","250mG/5mL","004177","Y"
"039001004178","039001","039001","CETIRIZINE 10MG/TABLET","10MG/TABLET","004178","Y"
"039001004179","039001","039001","LAGUNDI 300MG/TABLET","300MG/TABLET","004179","Y"
"039001004180","039001","039001","LAGUNDI 300MG/5ML, 60ML SYRUP","300MG/5ML","004180","Y"
"039001004181","039001","039001","ALUMINUM","200MG/200MG/TABLET","004181","Y"
"039001004182","039001","039001","NAPROXEN SODIUM",,"004182","Y"
"039001004183","039001","039001","CETIRIZINE 10MG/TABLET","10MG/TABLET","004183","Y"
"039001004184","039001","039001","LAGUNDI 300MG/TABLET","300MG/TABLET","004184","Y"
"039001004185","039001","039001","LAGUNDI 300MG/5ML, 60ML SYRUP",,"004185","Y"
"039001004186","039001","039001","ALUMINUM","200MG/100MG/TABLET","004186","Y"
"039001004187","039001","039001","LOSARTAN 50MG/TABLET","50MG/TABLET","004187","Y"
"039001004193","039001","039001","LOSARTAN 50MG/TAB","50MG/TAB","004193","Y"
"039001004195","039001","039001","PARACETAMOL 500MG/TABLET","500MG/TAB","004195","Y"
"039001004196","039001","039001","CETIRIZINE 10MG/TABLET","10MG/TAB","004196","Y"
"039001004197","039001","039001","LAGUNDI 300MG/TABLET","300MG/TAB","004197","Y"
"039001004198","039001","039001","LAGUNDI 300MG/5ML, 60ML SYRUP",,"004198","Y"
"039001004199","039001","039001","MEFENAMIC ACID 250MG/CAPSULE","250MG/CAPSULE","004199","Y"
"039001004200","039001","039001","CETIRIZINE 10MG/TABLET",,"004200","Y"
"039001004201","039001","039001","LAGUNDI 300MG/TABLET",,"004201","Y"
"039001004202","039001","039001","LAGUNDI 300MG/5ML, 60ML SYRUP",,"004202","Y"
"039001004203","039001","039001","ALUMINUM",,"004203","Y"
"039001004204","039001","039001","Aluminum Mg Hydroxide 200 mG/Tablet",,"004204","Y"
"039001004205","039001","039001","AMOXICILLIN 500MG/CAPSULE",,"004205","Y"
"039001004206","039001","039001","Amoxicillin drops","100MG/ML","004206","Y"
"039001004207","039001","039001","AMOXICILLIN SUSPENSION","250MG/5ML","004207","Y"
"039001004208","039001","039001","CEFALEXIN DROPS","100MG/ML","004208","Y"
"039001004209","039001","039001","CEFALEXIN SUSPENSION","250MG/5ML","004209","Y"
"039001004210","039001","039001","CEFALEXIN 500MG/CAPSULE",,"004210","Y"
