"caserate_code","caserate_desc","casetype","firstrate","firstpf","firsthosp","caseratecode"
"93600","Bundle of His recording","P","9700","4200","5500","CR1295"
"93602","Intra-atrial recording","P","9700","4200","5500","CR1296"
"93603","Right ventricular recording","P","9700","4200","5500","CR1297"
"93610","Intra-atrial pacing","P","9700","4200","5500","CR1298"
"93612","Intraventricular pacing","P","9700","4200","5500","CR1299"
"93615","Esophageal recording of atrial electrogram with or without ventricular electrogram(s);","P","9700","4200","5500","CR1300"
"93616","Esophageal recording of atrial electrogram with or without ventricular electrogram(s); with pacing","P","9700","4200","5500","CR1301"
"93618","Induction of arrhythmia by electrical pacing","P","9700","4200","5500","CR1302"
"93619","Comprehensive electrophysiologic evaluation with right atrial pacing and recording, right ventricular pacing and recording, His bundle recording, including insertion and repositioning of multiple electrode catheters, without induction of arrhythmia","P","9700","4200","5500","CR1303"
"93620","Comprehensive electrophysiologic evaluation including insertion and repositioning of multiple electrode catheters with induction or attempted induction of arrhythmia; with right atrial pacing and recording, His bundle recording","P","9700","4200","5500","CR1304"
"93624","Electrophysiologic follow-up study with pacing and recording to test effectiveness of therapy, including induction or attempted induction of arrhythmia","P","9700","4200","5500","CR1305"
"93631","Intra-operative epicardial and endocardial pacing and mapping to localize the site tachycardia or zone of slow conduction for surgical correction","P","9700","4200","5500","CR1306"
"93640","Electrophysiologic evaluation of single or dual chamber pacing cardioverter-defibrillator leads including defibrillation threshold evaluation (induction of arrhythmia, evaluation of sensing and pacing for arrhythmia termination) at time of initial implant","P","9700","4200","5500","CR1307"
"93641","Electrophysiologic evaluation of single or dual chamber pacing cardioverter-defibrillator leads including defibrillation threshold evaluation (induction of arrhythmia, evaluation of sensing and pacing for arrhythmia termination) at time of initial implant","P","9700","4200","5500","CR1308"
"93642","Electrophysiologic evaluation of single or dual chamber pacing cardioverter-defibrillator (includes defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing and pacing for arrhythmia termination, and programming or reprogramming","P","9700","4200","5500","CR1309"
"93650","Intracardiac catheter ablation of atrioventricular node function, atrioventricular conduction for creation of complete heart block, with or without temporary pacemaker placement","P","9700","4200","5500","CR1310"
"93651","Intracardiac catheter ablation of arrhythmogenic focus; for treatment of supraventricular tachycardia by ablation of fast or slow atrioventricular pathways, accessory atrioventricular connections or other atrial foci, singly or in combination","P","9700","4200","5500","CR1311"
"93652","Intracardiac catheter ablation of arrhythmogenic focus; for treatment of ventricular tachycardia","P","9700","4200","5500","CR1312"
"93660","Evaluation of cardiovascular function with tilt table evaluation, with continuous ECG monitoring and intermittent blood pressure monitoring, with or without pharmacological intervention","P","9700","4200","5500","CR1313"
"96408","Chemotherapy administration","P","7280","1680","5600","CR0390"
"96440","Chemotherapy administration into pleural cavity, requiring and including thoracentesis","P","5560","1260","4300","CR0459"
"96445","Chemotherapy administration into peritoneal cavity, requiring and including peritoneocentesis","P","8020","2520","5500","CR0845"
"96450","Chemotherapy administration into CNS, requiring and including spinal puncture","P","5560","1260","4300","CR0460"
"96542","Chemotherapy injection, subarachnoid or interventricular via subcutaneous reservoir","P","3640","840","2800","CR0391"
"96567","Photodynamic therapy by external application of light to destroy premalignant and/or malignant lesions of the skin and adjacent mucosa (e.g., lip) by activation of photosensitive drug(s), 1 or more phototherapy exposure session","P","8020","2520","5500","CR0846"
"99246","Outpatient HIV / AIDS Packages","P","30000","0","30000","CR4659"
"99360","Physician standby service, requiring physician attendance (e.g., operative standby), including preoperative inpatient consultation for high-risk patients or those with severe systemic disease including follow-up care for 90 days after procedure","P","0","0","0","CR1447"
"99432","Normal newborn care package","P","1750","500","1250","CR4660"
"99460","EXPANDED NEWBORN CARE PACKAGE","","2950","500","2450","CR4687"
"A00.0","Cholera due to Vibrio cholerae 01, biovar cholerae","M","6000","1800","4200","CR0003"
"A00.1","Cholera due to Vibrio cholerae 01, biovar eltor","M","6000","1800","4200","CR0003"
"A00.9","Cholera, unspecified","M","6000","1800","4200","CR0003"
"A01.0","Typhoid fever","M","10000","3000","7000","CR0315"
"A01.0+ J17.0*","Pneumonia in typhoid fever","M","15000","4500","10500","CR0250"
"A01.1","Paratyphoid fever A","M","10000","3000","7000","CR0315"
"A01.2","Paratyphoid fever B","M","10000","3000","7000","CR0315"
"A01.3","Paratyphoid fever C","M","10000","3000","7000","CR0315"
"A01.4","Paratyphoid fever, unspecified; Infection due to Salmonella paratyphi NOS","M","10000","3000","7000","CR0315"
"A02.0","Salmonella enteritis; Salmonellosis","M","10000","3000","7000","CR0315"
"A02.1","Salmonella septicaemia","M","10000","3000","7000","CR0315"
"A02.2","Localized salmonella infections","M","10000","3000","7000","CR0315"
"A02.2+ J17.0*","Pneumonia in salmonella infection","M","15000","4500","10500","CR0250"
"A02.8","Other specified salmonella infections","M","10000","3000","7000","CR0315"
"A02.9","Salmonella infection, unspecified","M","10000","3000","7000","CR0315"
"A03.0","Shigellosis due to Shigella dysenteriae; Group A shigellosis [Shiga-Kruse dysentery]","M","6000","1800","4200","CR0003"
"A03.1","Shigellosis due to Shigella flexneri;Group B shigellosis","M","6000","1800","4200","CR0003"
"A03.2","Shigellosis due to Shigella boydii; Group C shigellosis","M","6000","1800","4200","CR0003"
"A03.3","Shigellosis due to Shigella sonnei; Group D shigellosis","M","6000","1800","4200","CR0003"
"A03.8","Other shigellosis","M","6000","1800","4200","CR0003"
"A03.9","Shigellosis, unspecified; ; Bacillary dysentery NOS","M","6000","1800","4200","CR0003"
"A04.0","Enteropathogenic Escherichia coli infection","M","6000","1800","4200","CR0003"
"A04.1","Enterotoxigenic Escherichia coli infection","M","6000","1800","4200","CR0003"
"A04.2","Enteroinvasive Escherichia coli infection","M","6000","1800","4200","CR0003"
"A04.3","Enterohaemorrhagic Escherichia coli infection","M","6000","1800","4200","CR0003"
"A04.4","Other intestinal Escherichia coli infections","M","6000","1800","4200","CR0003"
"A04.5","Campylobacter enteritis","M","6000","1800","4200","CR0003"
"A04.6","Enteritis due to Yersinia enterocolitica","M","6000","1800","4200","CR0003"
"A04.7","Enterocolitis due to Clostridium difficile; Foodborne intoxication by Clostridium difficile; Pseudomembranous colitis","M","6000","1800","4200","CR0003"
"A04.8","Other specified bacterial intestinal infections","M","6000","1800","4200","CR0003"
"A04.9","Bacterial intestinal infection, unspecified. Bacterial enteritis NOS","M","6000","1800","4200","CR0003"
"A05.0","Foodborne staphylococcal intoxication","M","6000","1800","4200","CR0003"
"A05.1","Botulism; Classical foodborne intoxication due to Clostridium botulinum","M","4800","1440","3360","CR0020"
"A05.2","Foodborne Clostridium perfringens [Clostridium welchii] intoxication. Enteritis necroticans. Pig-bel","M","6000","1800","4200","CR0003"
"A05.3","Foodborne Vibrio parahaemolyticus intoxication","M","6000","1800","4200","CR0003"
"A05.4","Foodborne Bacillus cereus intoxication","M","6000","1800","4200","CR0003"
"A05.8","Other specified bacterial foodborne intoxications","M","6000","1800","4200","CR0003"
"A05.9","Bacterial foodborne intoxication, unspecified","M","6000","1800","4200","CR0003"
"A06.0","Acute amoebic dysentery; Acute amoebiasis; Intestinal amoebiasis NOS","M","6000","1800","4200","CR0008"
"A06.1","Chronic intestinal amoebiasis","M","6000","1800","4200","CR0008"
"A06.2","Amoebic nondysenteric colitis","M","6000","1800","4200","CR0008"
"A06.3","Amoeboma of intestine; Amoeboma NOS","M","6000","1800","4200","CR0008"
"A06.4","Amoebic liver abscess; Hepatic amoebiasis","M","10000","3000","7000","CR0007"
"A06.7","Cutaneous amoebiasis","M","6000","1800","4200","CR0008"
"A06.8","Amoebic Appendicitis","M","6000","1800","4200","CR0008"
"A07.0","Balantidiasis; Balantidial dysentery","M","6000","1800","4200","CR0003"
"A07.1","Giardiasis [lambliasis]","M","6000","1800","4200","CR0003"
"A07.2","Cryptosporidiosis","M","6000","1800","4200","CR0003"
"A07.3","Isosporiasis; Infection due to Isospora belli and Isospora hominis; Intestinal coccidiosis; Isosporosis","M","6000","1800","4200","CR0003"
"A07.8","Other specified protozoal intestinal diseases; Intestinal trichomoniasis; Sarcocystosis; Sarcosporidiosis","M","6000","1800","4200","CR0003"
"A07.9","Protozoal intestinal disease, unspecified;Flagellate diarrhoea; Protozoal colitis; Protozoal diarrhoea; Protozoal dysentery","M","6000","1800","4200","CR0003"
